Well,CRC Lib #,Formation,Sample Type,GR,ILD,Porosity,HCl Reaction,Avg. Depth,Leco TOC (%),S1 ,S2 ,S3,Tmax (°C),HI,OI,S1+S2,PI
EDUCATED GUESS 11-1H,S505,MWRY,core,211.7336,4.9132,20.06,1,10597.6,2.47,0.18,10.53,0.26,443,426,11,10.71,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,143.8251,17.4556,19.18,1,10624.7,3.57,0.18,14.74,0.23,441,413,6,14.92,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,172.2626,12.5444,18.03,1,10669.4,2.62,0.21,11.65,0.26,443,291,12,11.86,0.04
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,8.30532782,1,11255.5,1.38,1.64,1.88,0.43,450,136,30,3.52,0.47
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1872122,51.40554821,10,1,11161.5,2.89,0.99,5.15,0.25,448,178,9,6.14,0.16
Thunder Creek Fed C-3,S847,MWRY,core,137.500998,352.0353394,10.80272061,1,8637,3.11,1.31,9.36,0.29,440,301,9,10.67,0.12
Thunder Creek Fed C-3,S847,MWRY,core,172.9786505,367.3838183,11.57914606,1,8644,0.54,0.07,0.52,0.21,439,97,39,0.59,0.12
Buffalo Gap Federal 35-1,T120,MWRY,core,113.135171,51.70649342,9.7005988,1,11170,1.83,2.94,3.2,0.44,450,175,24,6.14,0.48
Thunder Creek Fed C-3,S847,MWRY,core,136.0084579,335.5663135,11.39133455,1,8637.5,1.46,2.43,4.58,0.32,433,314,22,7.01,0.35
Buffalo Gap Federal 35-1,T120,MWRY,core,206.8546852,14.6704558,8.40823326,1,11320,2.61,1.58,4.43,0.22,446,170,8,6.01,0.26
Buffalo Gap Federal 35-1,T120,MWRY,core,156.4822063,25.44824061,8.40319361,1,11313.7,1.57,1.38,2.3,0.3,452,146,19,3.68,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,206.8546852,14.6704558,8.40823326,1,11320,2.61,1.58,4.43,0.22,446,170,8,6.01,0.26
Buffalo Gap Federal 35-1,T120,MWRY,core,156.4822063,25.44824061,8.40319361,1,11313.7,1.57,1.38,2.3,0.3,452,146,19,3.68,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1149175,38.25781269,7.60479042,1,11263.2,1.55,1.9,2.56,0.45,451,165,30,4.46,0.43
Buffalo Gap Federal 35-1,T120,MWRY,core,138.9803145,38.25781269,9.4011976,1,11154.6,0.68,0.58,1.01,0.24,443,149,34,1.59,0.36
Buffalo Gap Federal 35-1,T120,MWRY,core,126.3986413,68.21043078,9.9001996,1,11179,1.67,1.03,2.76,0.19,452,165,11,3.79,0.27
Buffalo Gap Federal 35-1,T120,MWRY,core,120.1014731,47.81801386,10.5988024,1,11188.1,2.3,2.58,3.59,0.39,450,156,17,6.17,0.42
Buffalo Gap Federal 35-1,T120,MWRY,core,138.9803993,38.25781269,6.71692538,1,11154.6,1.51,1.4,2.25,0.23,449,149,34,3.65,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,138.9803993,47.81801386,10.5988024,1,11184.6,2.3,2.58,3.59,0.23,449,156,17,6.17,0.42
Buffalo Gap Federal 35-1,T120,MWRY,core,129.9387513,34.87214709,7.40518962,1,11295.5,1.46,1.29,2.07,0.18,442,142,21,3.36,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,8.30532782,1,11255.5,1.38,1.64,1.88,0.42,450,136,30,3.52,0.47
Buffalo Gap Federal 35-1,T120,MWRY,core,144.0282205,43.55702053,8.30532782,1,11255.5,1.38,1.64,1.88,0.44,450,136,30,3.52,0.47
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.25,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,51.51238652,9.4011976,1,11161,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,51.51238652,9.4011976,1,11161,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,51.51238652,9.4011976,1,11161,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,125.7690897,43.55702053,9.00199601,1,11157.5,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,125.7695,43.55702053,9.00199601,1,11157.5,0.38,,,0.38,444,,,0,
JAVA STATE 16-7,T482,MWRY,core,127.56,53.283,8.681,1,10939.8,2.31,1.5,11.59,0.12,444,0.79,205,13.6,0.21
JAVA STATE 16-3,T482,MWRY,core,141.3719,4.5523,7.58,1,10138,1.95,0.88,6.46,0.11,437,331,6,7.34,0.12
JAVA STATE 16-8,T482,MWRY,core,166.8371,7.2875,11.73,1,10196,2.47,2.42,11.85,0.14,438,480,6,14.27,0.17
EDUCATED GUESS 11-1H,S505,MWRY,core,119.3044,9.5792,20.04,1,10687.8,2.5,0.29,7.49,0.21,445,300,8,7.78,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,117.4576,9.0619,20.76,1,10690.7,2.2,0.21,6.66,0.18,443,303,8,6.87,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,119.3044,9.5792,20.04,1,10687.8,2.5,0.25,7.49,0.21,445,300,8,7.78,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,113.312,6.4192,20.16,1,10557.2,2.29,0.16,7,0.24,444,306,10,7.16,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,126.1472,8.1033,19.22,1,10675.3,2.74,0.21,9.24,0.2,444,337,7,9.45,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,113.312,6.4192,20.16,1,10557.2,2.29,0.16,7,0.24,444,306,10,7.16,0.02
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,5.60797429,1,12660.5,2.94,0.88,2.12,0.15,463,72,5,3,0.29
EDUCATED GUESS 11-1H,S505,MWRY,core,140.1864,15.8354,18.68,1,10642.7,2.28,0.29,8.05,0.2,441,353,9,8.34,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,108.2966,7.0376,16.5,1,10528.4,1.22,0.12,3.09,0.17,445,253,14,3.21,0.04
TRC 1,D636,MWRY,core,90.88895072,29.42376703,19.98899734,1,9919,17.8,4.26,31.59,0.57,452,177,3,35.85,0.12
EDUCATED GUESS 11-1H,S505,MWRY,core,150.8412,5.9067,19.4,1,10613.7,1.39,0.17,4.36,0.26,444,314,19,4.53,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8498,10.9207,16.5,1,10621.4,1.14,0.14,3.9,0.31,441,342,25,4.04,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,108.2966,7.0376,16.5,1,10528.4,1.22,0.12,3.09,0.17,445,253,14,3.21,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,150.8412,5.9067,19.4,1,10613.7,1.39,0.17,4.36,0.26,444,314,19,4.53,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,157.6835,12.0433,19.21,1,10635.6,2.47,0.18,9.14,0.22,441,370,9,9.32,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,113.0567,7.5325,20.82,1,10695.5,1.86,0.21,4.84,0.22,445,260,12,5.05,0.04
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,17.97607178,1,12656,2.13,0.68,1.61,0.25,455,76,7,2.29,0.3
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,17.97607178,1,12656,2.13,0.68,1.61,0.25,441,76,7,2.29,0.3
EDUCATED GUESS 11-1H,S505,MWRY,core,157.1885,11.0266,18.21,1,10645.4,2.44,0.23,8.13,0.16,441,333,7,8.36,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,108.396,10.8237,17.34,1,10582.6,2.56,0.15,10.21,0.15,444,399,6,10.36,0.01
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,10.75772682,1,12658,2.85,1.27,2.29,0.15,463,80,6,3.56,0.36
Buffalo Gap Federal 35-1,T120,MWRY,core,127.56,53.283,8.681,1,10939.8,2.83,1.5,5.15,0.12,444,0.79,205,6.14,0.21
EDUCATED GUESS 11-1H,S505,MWRY,core,163.9319,10.4533,18.04,1,10655.6,1.76,0.22,4.76,0.19,443,270,11,4.98,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8495,18.5789,18.73,1,10622.7,2.72,0.19,9.66,0.31,442,355,11,9.85,0.02
Buffalo Gap Federal 35-1,T120,MWRY,core,156.480199,20,7.1758,1,11210.5,1.5,1.84,2.26,0.31,451,147,18,4.1,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,143.7671424,32.98631627,9.00199601,1,11118.1,1.3,1.06,1.66,,,128,22,2.72,0.39
Thunder Creek Fed C-3,S847,MWRY,core,130.5010491,379.7629353,8.23366,1,8642,0.65,0.11,1.2,0.21,440,183,32,1.31,0.08
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1872122,51.40554821,10,1,11161.5,2.89,0.99,5.15,0.25,448,178,9,6.14,0.16
EDUCATED GUESS 11-1H,S505,MWRY,core,31.99191347,4.42934366,10.11964108,1,12670.5,2.78,1.58,10.3,0.14,460,65,10,10.6,0.42
TBuffalo Gap Federal 35-1,T120,MWRY,core,199.1262023,19.63277575,9.9001996,1,11183.9,1.13,0.73,1.6,0.1,451,142,9,2.33,0.31
Buffalo Gap Federal 35-1,T120,MWRY,core,131.0774563,34.41281963,8.60453029,1,11287.2,1.84,1.6,2.21,0.21,452,93,20,3.81,0.43
Buffalo Gap Federal 35-1,T120,MWRY,core,161.0574078,30.06715732,9.500998,1,11199,1.77,1.67,1.98,0.38,449,112,19,3.65,0.46
Buffalo Gap Federal 35-1,T120,MWRY,core,161.0574078,30.06715732,9.500998,1,11199,1.77,1.67,1.98,0.38,449,112,19,3.65,0.46
Buffalo Gap Federal 35-1,T120,MWRY,core,157.0695711,30.06715732,9.500998,1,11343.2,1.77,1.67,1.98,0.33,450,112,19,3.65,0.46
Buffalo Gap Federal 35-1,T120,MWRY,core,132.1872122,38.25781269,7.60479042,1,11263.2,1.55,1.9,2.56,0.25,448,165,30,4.46,0.43
Buffalo Gap Federal 35-1,T120,MWRY,core,204.4144792,19.59340834,7.70459082,1,11137.1,1.78,1.44,2.56,0.33,451,191,18,3.77,0.3
Buffalo Gap Federal 35-1,T120,MWRY,core,204.4144792,19.59340834,8.60279441,1,11137.1,1.28,0.9,1.47,0.33,451,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,135.6946753,30.06715732,8.29381702,1,11089.9,1.05,0.76,1.15,0.21,456,110,20,1.91,0.4
Buffalo Gap Federal 35-1,T120,MWRY,core,182.0997641,18.57106614,8.60279441,1,11085,1.28,0.9,1.47,0.25,455,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,138.9803993,38.25781269,9.4011976,1,11154.6,0.68,0.58,1.01,0.23,449,149,34,1.59,0.36
Buffalo Gap Federal 35-1,T120,MWRY,core,154.330387,21.94175919,7.40518962,1,11281.5,1.46,1.29,2.07,0.37,451,142,21,3.36,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,143.7671424,28.19807965,9.001996,1,11118.1,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,51.51235652,9.4011976,1,11161,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,151.3815751,32.3806475,7.7059612,1,11330.35,0.15,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,151.3815751,32.3806475,7.7059612,1,11330.35,0.15,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,125.7690897,43.55702053,9.00199601,1,11157.5,0.38,,,,,,,0,
JAVA STATE 16-1,T482,MWRY,core,146.2057,3.9927,6.1,1,10118.5,1.29,0.48,3.35,0.07,439,260,5,3.83,0.13
JAVA STATE 16-5,T482,MWRY,core,143.9635,4.2261,8.48,1,10162,0.77,0.38,2.57,0.09,436,334,12,2.95,0.16
JAVA STATE 16-9,T482,MWRY,core,164.2583,11.1393,9.7,1,10200.5,3.36,3.29,16.77,0.16,436,499,5,20.06,0.16
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,51.51233655,9.4011976,1,11161,0.38,,,,,,,0,
TRC 1,D636,MWRY,core,141.5701017,26.45286186,25.60581566,1,9880.5,2.9,1.87,4.8,0.35,445,166,12,6.67,0.28
EDUCATED GUESS 11-1H,S505,MWRY,core,93.569,9.3217,12.72,1,10538.8,1.33,0.09,3.41,0.23,444,256,17,3.5,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,207.5247,8.2319,21.5,1,10714.3,2.52,0.28,7.1,0.27,441,282,11,7.38,0.04
TRC 1,D636,MWRY,core,127.8053146,26.45286186,22.7974065,1,9925.5,41.2,8.59,96.18,1.3,455,233,3,104.77,0.08
EDUCATED GUESS 11-1H,S505,MWRY,core,175.932,10.0063,18.57,1,10644.7,2.47,0.27,8.36,0.18,440,338,7,8.63,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,201.954,7.3432,20.64,1,10721.5,0.84,0.09,2.02,0.26,442,241,31,2.11,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,104.131,8.8336,11.77,1,10511.2,0.91,0.09,2.15,0.15,443,236,16,2.24,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,108.2966,7.0376,16.5,1,10528.4,1.22,0.12,3.09,0.17,445,253,14,3.21,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,150.8412,5.9067,19.4,1,10613.7,1.39,0.17,4.36,0.26,444,314,19,4.53,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,142.4117,10.9485,17.16,1,10571.4,1.52,0.1,4.79,0.3,445,315,20,4.89,0.02
Buffalo Gap Federal 35-1,T120,MWRY,core,230.4845228,11.47047238,9.500998,1,11145.1,0.55,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,129.8777456,51.51238652,9.4011976,1,11161,0.38,,,,,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,143.7671424,28.19807965,7.19091282,1,11118.1,0.96,,,,,,,0,
EDUCATED GUESS 11-1H,S505,MWRY,core,111.211,7.2588,15.57,1,10501.2,0.68,0.11,1.22,0.21,444,179,31,1.33,0.08
EDUCATED GUESS 11-1H,S505,MWRY,core,108.5955,7.6008,16.15,1,10544.3,2.13,0.15,6.79,0.33,444,260,15,6.49,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,108.5955,7.6008,16.15,1,10544.3,2.13,0.15,5.54,0.33,444,260,15,5.69,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,137.3373,5.4714,17.39,1,10465.2,1.21,0.01,1.47,0.68,442,121,56,1.48,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,136.4613,13.6618,18.21,1,10651.7,2.36,0.25,7.22,0.18,442,306,8,7.47,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,150.9407,19.0939,19.64,1,10638.8,2.16,0.25,7.52,0.17,442,348,8,7.77,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,147.6676,12.1941,18.64,1,10653.5,1.93,0.25,5.79,0.23,441,300,12,6.04,0.04
DILT 14-26,T322,MWRY,core,167.2676725,11.67513783,10.75772682,1,9444,2.85,1.27,2.29,0.06,447,73,9,3.56,0.36
EDUCATED GUESS 11-1H,S505,MWRY,core,106.2322,11.2565,20,1,10599.6,3.16,0.21,15.86,0.23,444,502,7,16.07,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,140.5272,14.3603,18.23,1,10649.7,2.12,0.24,6.47,0.21,440,305,10,6.71,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,106.2322,11.2565,20,1,10599.6,3.16,0.21,15.86,0.21,444,502,7,16.07,0.01
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,10.11964108,1,12674,2.39,1.12,1.56,0.25,455,65,10,2.68,0.42
EDUCATED GUESS 11-1H,S505,MWRY,core,143.8251,17.4556,19.18,1,10624.7,3.57,0.18,14.74,0.12,442,413,6,14.92,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,143.8251,17.4556,19.18,1,10624.7,3.57,0.18,14.74,0.23,441,413,6,14.92,0.01
Schuster Flats 14-27-47-9,T542,MWRY,core,127.56,53.283,8.681,1,10939.8,2.83,1.5,5.79,0.12,444,0.79,205,7.29,0.21
JAVA EDWARD M,A557,MWRY,core,138.6959283,13.29940574,8.28514457,1,9202,2.55,2.65,1.05,4.98,0.21,195,8,3.7,0.17
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,10.11964108,1,12674,2.39,1.12,1.56,0.25,455,65,10,2.68,0.42
EDUCATED GUESS 11-1H,S505,MWRY,core,130.7094,17.4556,19.18,1,10648.7,3.57,0.18,14.74,0.18,441,413,6,14.92,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,147.3701,13.8881,18.58,1,10620.6,3.91,0.21,18.11,0.42,442,463,11,18.32,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,130.8065554,16.3516708,17.8,1,11434,2.14,0.29,6.29,0.44,0.07,294,8,6.58,0.04
Buffalo Gap Federal 35-1,T120,MWRY,core,143.7671424,28.19807965,7.19091282,1,11118.1,0.96,,,,,,,0,
JAVA STATE 16-5,T482,MWRY,core,120.226,33.7,7.58,1,10912.5,0.87,0.88,2.57,0.13,446,0.76,257,2.95,0.27
JAVA STATE 16-1,T482,MWRY,core,146.2057,3.9927,6.1,1,10118.5,1.29,0.48,3.35,0.07,439,260,5,3.83,0.13
Buffalo Gap Federal 35-1,T120,MWRY,core,154.5778968,11.47047238,9.500998,1,11125.1,0.55,,,0.37,452,,,0,
Buffalo Gap Federal 35-1,T120,MWRY,core,143.7671424,28.19807975,7.19091282,1,11118.1,0.96,,,,,,,0,
JAVA STATE 16-4,T482,MWRY,core,156.6595,4.723,7.16,1,10142,1.81,0.76,7.12,0.11,436,393,6,7.88,0.1
JAVA STATE 16-1,T482,MWRY,core,146.2057,3.9927,6.1,1,10118.5,1.29,0.48,3.35,0.07,439,260,5,3.83,0.13
JAVA STATE 16-8,T482,MWRY,core,192.8937,7.0581,9.87,1,10218.5,2.74,2.85,14.31,0.18,438,522,7,17.16,0.17
Thunder Creek Federal,S934,MWRY,core,124.9178629,5.88249361,9.234821818,1,8391,1.3,0.71,3.37,0.23,435,259,18,4.08,0.17
Thunder Creek Federal,S934,MWRY,core,124.9178629,5.88249361,9.234821818,1,8391,1.3,0.71,3.37,0.23,435,259,18,4.08,0.17
JAVA STATE 16-8,T482,MWRY,core,166.8371,7.2875,11.73,1,10196,2.47,2.42,11.85,0.14,438,480,6,14.27,0.17
TRC 1,D636,MWRY,core,125.301907,79.96103783,21.57636677,1,9889.7,3.35,1.97,6.02,0.07,444,180,2,7.99,0.25
TRC 1,D636,MWRY,core,141.5701017,26.45286186,25.60581566,1,9880.5,2.9,1.87,4.8,0.35,445,166,12,6.67,0.28
EDUCATED GUESS 11-1H,S505,MWRY,core,93.569,9.3217,12.72,1,10538.8,1.33,0.09,3.41,0.23,444,256,17,3.5,0.03
JAVA STATE 16-9,T482,MWRY,core,164.2583,11.1393,9.7,1,10200.5,3.36,3.29,16.77,0.16,436,499,5,20.06,0.16
EDUCATED GUESS 11-1H,S505,MWRY,core,158.775,10.5356,17.95,1,10656.7,2.13,0.2,7,0.19,441,329,9,7.2,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,93.569,9.3217,12.72,1,10538.8,1.33,0.09,3.41,0.23,444,256,17,3.5,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,113.312,6.4192,20.16,1,10557.2,2.29,0.16,7,0.24,444,306,10,7.16,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,173.7494,13.14,20.31,1,10629.5,2.83,0.17,9.08,0.22,442,321,8,9.25,0.02
Thunder Creek Fed C-3,S847,MWRY,core,205.5477953,380.2105963,17.02159091,1,8648,0.11,0.03,0.09,0.2,437,82,182,0.12,0.25
Buffalo Gap Federal 35-1,T120,MWRY,core,199.1262023,19.63277575,9.9001996,1,11183.9,1.13,0.73,1.6,0.1,451,142,9,2.33,0.31
Buffalo Gap Federal 35-1,T120,MWRY,core,113.135171,51.70649342,9.7005988,1,11170,1.83,2.94,3.5,0.44,450,175,24,6.14,0.48
Buffalo Gap Federal 35-1,T120,MWRY,core,157.0695711,30.06715732,9.500998,1,11343.2,1.77,1.67,1.98,0.33,450,112,19,3.65,0.46
EDUCATED GUESS 11-1H,S505,MWRY,core,173.7494,13.14,20.25,1,10629.5,1.92,0.16,6.25,0.22,442,321,8,6.41,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,150.8412,5.9067,19.4,1,10613.7,1.39,0.17,4.36,0.26,444,314,19,4.53,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,129.6184,21.6216,19.19,1,10607.8,2.43,0.16,9.24,0.3,444,380,12,9.4,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,104.131,8.8336,11.77,1,10511.2,0.72,0.09,2.11,0.15,443,236,16,2.46,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,146.4782,5.5717,15.37,1,10517.3,0.36,0.08,0.52,0.23,447,144,64,0.6,0.13
Buffalo Gap Federal 35-1,T120,MWRY,core,138.7637949,25.97315504,8.40319361,1,11325.9,1.57,1.38,2.3,0.41,448,146,19,3.68,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,120.1014731,47.81801386,10.5988024,1,11188.1,2.3,2.58,3.59,0.44,450,156,17,6.17,0.42
Buffalo Gap Federal 35-1,T120,MWRY,core,204.4144792,19.59340834,8.60279441,1,11137.1,1.28,0.9,1.47,0.33,451,115,20,2.37,0.38
Buffalo Gap Federal 35-1,T120,MWRY,core,161.0574078,30.06715732,7.4896688,1,11199,2.28,2.38,3.45,0.38,449,151,17,5.83,0.41
Buffalo Gap Federal 35-1,T120,MWRY,core,204.4144792,19.59340834,7.70459082,1,11137.1,1.79,1.44,3.41,0.33,451,191,18,4.85,0.3
EDUCATED GUESS 11-1H,S505,MWRY,core,108.396,10.9237,16.5,1,10582.6,1.14,0.14,3.9,0.15,444,342,25,4.04,0.03
6 MILLS,A558,MWRY,core,126.1670849,14.18651663,13.24511939,1,9338,2.53,2.13,5.37,0.23,444,212,9,7.5,0.28
EDUCATED GUESS 11-1H,S505,MWRY,core,207.5247,8.2319,21.5,1,10714.3,2.52,0.28,7.1,0.27,441,282,11,7.38,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,173.7494,13.14,20.31,1,10629.5,2.83,0.17,9.34,0.22,442,321,8,9.25,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,142.4117,10.9485,17.16,1,10571.4,1.52,0.1,4.79,0.3,445,315,20,4.89,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,145.9075,18.5325,17.8,1,10623.5,2.14,0.29,6.29,0.26,442,294,8,6.58,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,104.131,8.8336,11.77,1,10511.2,0.91,0.09,2.15,0.15,443,236,16,2.24,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,128.2361,11.1217,19.31,1,10684.5,2.31,0.29,6.96,0.2,442,301,9,7.25,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,136.4009,5.4822,16.15,1,10472.9,2.13,0.15,5.54,0.2,445,370,20,5.69,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,175.932,10.0063,18.57,1,10644.7,2.47,0.27,8.36,0.18,440,338,7,8.63,0.03
Buffalo Gap Federal 35-1,T120,MWRY,core,142.2968296,32.98631627,9.00199601,1,11111,1.3,1.06,1.66,0.28,452,128,22,2.72,0.39
Buffalo Gap Federal 35-1,T120,MWRY,core,138.9803993,38.25781269,9.4011976,1,11154.6,0.68,0.58,1.01,0.23,449,149,34,1.59,0.36
Buffalo Gap Federal 35-1,T120,MWRY,core,154.5778968,32.98631627,9.00199601,1,11111.1,1.3,1.06,1.66,0.37,452,128,22,2.72,0.39
Buffalo Gap Federal 35-1,T120,MWRY,core,150.9204687,28.97315504,6.40718563,1,11235.4,1.63,1.98,2.38,0.41,451,146,25,4.36,0.45
Buffalo Gap Federal 35-1,T120,MWRY,core,201.7631892,19.63277575,7.10379042,1,11348.1,1.04,0.72,0.97,0.37,449,142,19,1.69,0.44
EDUCATED GUESS 11-1H,S505,MWRY,core,111.211,7.2588,15.57,1,10501.2,0.68,0.11,1.22,0.21,444,179,31,1.33,0.08
EDUCATED GUESS 11-1H,S505,MWRY,core,128.2361,11.1217,19.31,1,10684.5,2.31,0.29,6.96,0.2,442,301,9,7.25,0.04
EDUCATED GUESS 11-1H,S505,MWRY,core,172.2626,12.5444,18.33,1,10669.4,2.12,0.2,6.17,0.26,443,291,12,6.37,0.03
DILT 14-26,T322,MWRY,core,31.99191347,4.42934366,17.97607178,1,12670.5,2.13,0.68,1.61,0.14,460,76,7,2.29,0.3
EDUCATED GUESS 11-1H,S505,MWRY,core,141.5187,17.9478,19.65,1,10641.8,2.12,0.24,9.04,0.19,441,426,9,9.28,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,102.8419,5.2902,20.45,1,10486.7,1.92,0.16,6.25,0.21,444,326,11,6.41,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,160.2628,18.6295,19.45,1,10639.2,2.73,0.3,10.6,0.26,441,388,10,10.9,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8498,14.9795,18.54,1,10621.4,2.6,0.18,9.16,0.31,441,342,12,9.34,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,108.5955,7.6008,16.15,1,10544.3,2.13,0.15,5.54,0.33,444,260,15,5.69,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,108.5955,7.6008,16.15,1,10544.3,2.13,0.15,5.54,0.33,444,260,15,5.69,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,130.7094,15.2337,18.06,1,10648.7,2.29,0.22,7.02,0.18,441,307,8,7.24,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,150.9407,19.0939,19.64,1,10638.8,2.16,0.25,7.52,0.17,442,348,8,7.77,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,160.957,14.1393,19.81,1,10630.6,2.06,0.14,5.45,0.23,443,263,11,5.56,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,141.5187,17.9478,19.65,1,10641.8,2.12,0.24,9.04,0.19,441,426,9,9.28,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,146.2793,9.8063,20.31,1,10705.5,2.83,0.17,9.08,0.27,443,320,11,9.25,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,141.5187,17.9478,19.65,1,10641.8,2.12,0.24,9.04,0.19,441,426,9,9.28,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,141.5187,17.9478,19.65,1,10641.8,2.12,0.24,9.04,0.19,441,426,9,9.28,0.03
EDUCATED GUESS 11-1H,S505,MWRY,core,108.396,10.8237,17.34,1,10582.6,2.56,0.15,10.21,0.15,444,399,6,10.36,0.01
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8495,18.5789,18.73,1,10622.7,2.72,0.19,9.66,0.31,442,355,11,9.85,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8495,18.5789,18.24,1,10622.7,2.13,0.14,7.83,0.31,442,362,11,7.97,0.02
EDUCATED GUESS 11-1H,S505,MWRY,core,137.8498,14.9795,18.54,1,10621.4,2.6,0.18,9.16,0.31,441,352,12,9.34,0.02
